id_conversation,ingestion_date,ds_comentario,sent_predito_1,flag_negativo,flag_positivo,sent_predito_final
1069116,2023-11-13 02:19:11.155,muito obg por te mum ajudando !💛,1,0,0,1
1106357,2023-11-13 02:19:11.155,"Demorou praticamente 5 horas p alguém me responder, isso é um descaso total c o cliente.",0,0,0,0
1112579,2023-11-13 02:19:11.155,solução resolvido rápido obrigada 🫡,2,0,0,2
1138311,2023-11-15 02:22:44.810,infelizmente meu problema não foi resolvido.,2,0,0,2
1148709,2023-11-15 02:22:44.810,pessimo atendimento,0,0,0,0
1150032,2023-11-15 02:22:44.810,muito bom ,2,0,0,2
1150184,2023-11-15 02:22:44.810,eu entendi,1,0,0,1
1150174,2023-11-15 02:22:44.810,obrigada ,2,0,0,2
1150220,2023-11-15 02:22:44.810,nada a declarar.atendimento explendido.,0,0,0,0
950498,2023-11-15 02:22:44.810,Atendimento uma merda. Não resolve nada. Só manda o número do protocolo e não volta a atender. Tem 4 compras que não fiz. Só volto a pagar quando resolver. Se não vou colocar na justiça.,0,0,0,0
1074421,2023-11-15 02:22:44.810,muito obrigado ,2,0,0,2
1125934,2023-11-15 02:22:44.810,o suporte de vcs é uma porcaria não dá assistência nenhuma e passa o dia todo esperando um atendimento ninguém me atende só vem falar de noite na hora em q estou dormindo ,0,0,0,0
1145320,2023-11-15 02:22:44.810,"péssimo, estou ha 3 dias tentamdo contestar uma compra feita no meu cartão..",1,0,0,1
1123931,2023-11-15 02:22:44.810,Deviam ter vergonha desse tipo de atendimento. demoram uma vida e depois simplesmente encerram o atendimento. ,0,0,0,0
1146927,2023-11-15 02:22:44.810,Estou tentando ser atendida há duas horas e nada.,0,0,0,0
1151479,2023-11-15 02:22:44.810,atendimento muito bom,2,0,0,2
1149544,2023-11-15 02:22:44.810,não atende ninguém e não resolvem nada,0,0,0,0
1151627,2023-11-15 02:22:44.810,ótimo ,2,0,1,2
1104077,2023-11-15 02:22:44.810,Foi bom só demorou um pouco ,2,0,0,2
1151514,2023-11-15 02:22:44.810,"sempre pago bem direitinho, vc nem aumenta o limite e tao pouco vc libera um empréstimo numa urgencia mais obg.",1,0,0,1
1138837,2023-11-15 02:22:44.810,problema resolvido ,2,0,0,2
1144276,2023-11-15 02:22:44.810,Demora muito pra atender isso é um descaso com os clientes.A atendente Nicole é ótima,0,0,0,0
1151359,2023-11-15 02:22:44.810,excelente ,2,0,0,2
1146341,2023-11-15 02:22:44.810,bom,2,0,0,2
1145122,2023-11-15 02:22:44.810,não resolve nada q tô perguntando ,0,0,0,0
1151803,2023-11-15 02:22:44.810,bom atendimento ,2,0,0,2
1310502,2023-11-23 02:17:13.611,atendimento bom!,2,0,0,2
1310375,2023-11-23 02:17:13.611,poderia colocar a letra em preto pra entendermos melhor,1,0,0,1
1310543,2023-11-23 02:17:13.611,acho um absurdo q vcs não possam cancelar uma compra na qual não recebi o produto ,0,0,0,0
1310556,2023-11-23 02:17:13.611,"ótimo atendimento , parabéns 😉",0,0,1,0
1310591,2023-11-23 02:17:13.611,vcs são muitos atenciosos parabéns ,0,0,0,0
1296903,2023-11-23 02:17:13.611,"muito gentil, ela deve ser linda ",1,0,0,1
1310618,2023-11-23 02:17:13.611,nunca resolve o problema ,1,0,0,1
1310592,2023-11-23 02:17:13.611,Will o melhor ,1,0,0,1
1228415,2023-11-23 02:17:13.611,Muito muito obrigado mesmo muito contar com ajuda de vcs obg ,2,0,0,2
1308803,2023-11-23 02:17:13.611,o atendimento é demorado mas quando atendem é rápido e resolvem ,0,0,0,0
1310610,2023-11-23 02:17:13.611,adorei O Atendimento 😃,0,0,0,0
1288082,2023-11-23 02:17:13.611,"depois de mais de 12 horas de espera vocês entram em contato, que descaso.",0,0,0,0
1296408,2023-11-23 02:17:13.611,eu perdi meu cartao estou desde ontem avisando voces e tem pessoa usado meu cartao de credito ,1,0,0,1
1296626,2023-11-23 02:17:13.611,"eu nao temho como passar o dia aguardando vcs retornarem , as 2x que respoderam eu perdi o chat por 5 min , so quero saber se pago a fatura integral ou nao ?",0,0,0,0
1300043,2023-11-23 02:17:13.611,"ótimo , só demorou o antedimento ",2,0,1,2
1310702,2023-11-23 02:17:13.611,muito bom ,2,0,0,2
1310721,2023-11-23 02:17:13.611,bom 👍 ,2,0,0,2
1310716,2023-11-23 02:17:13.611,não respondeu o que eu queria saber ,2,0,0,2
1310722,2023-11-23 02:17:13.611,"tenho outros cartões minha renda e de 4500 e o score excelente n me sinto a vontade de utilizar o will com apenas 100 reais de limite seria o mínimo para mim 1000 reais, se poder ser feito uma nova analise ficarei contente.",1,0,0,1
1310652,2023-11-23 02:17:13.611,nao foi o q eu wueria nao aparece dessa forma ! falaram q meu csrtao foi bloqueado ,0,0,0,0
1309365,2023-11-23 02:17:13.611,ótimo ,2,0,1,2
1274830,2023-11-23 02:17:13.611,"ja tem 1 mes que estou tentando flr com vcs e demora demais p responder e quando responde a gt ate dormiu e a cvs encerra em 30 min isso nao existe, pessimo banco PESSIMO!",0,0,0,0
1287626,2023-11-23 02:17:13.611,atendimento super rápido.,0,0,0,0
1183124,2023-11-23 02:17:13.611,não gostei da forma como fui atendida,0,0,0,0
857537,2023-11-02 02:17:00.982,demora ,0,0,0,0
871982,2023-11-02 02:17:00.982,não,0,0,0,0
871887,2023-11-02 02:17:00.982,"o atendimento do Evanderson,foi impecável ",0,0,0,0
869587,2023-11-02 02:17:00.982,tomara que vocês consigam resolve meu problema ,0,0,0,0
872142,2023-11-02 02:17:00.982,resolvido ,2,0,0,2
871903,2023-11-02 02:17:00.982,"fui atendida super bem ❤️, mais infelizmente não consegui resolver o problema do pix com o cartão de crédito 😔 muito complicado.",0,0,0,0
871959,2023-11-02 02:17:00.982,maravilhoso o atendimento ,0,0,0,0
870958,2023-11-02 02:17:00.982,ótimo atendimento parabéns ,0,0,1,0
857456,2023-11-02 02:17:00.982,"faz 3 dias que tento uma solução e nada, péssimo atendimento vou consultar meu advogado",0,0,0,0
872080,2023-11-02 02:17:00.982,não consegui resolver o problema 😕,0,0,0,0
920871,2023-11-05 02:22:01.852,muito obrigada Israel atendimento excelente.,2,0,0,2
928084,2023-11-05 02:22:01.852,🤝👍,1,0,0,1
928057,2023-11-05 02:22:01.852,super atencioso,1,0,0,1
919837,2023-11-05 02:22:01.852,cancelar a conta definitivo ,0,0,0,0
928261,2023-11-05 02:22:01.852,muito explicado... excelente atendimento ,2,0,0,2
927642,2023-11-05 02:22:01.852,ótimo ,2,0,1,2
481734,2023-11-05 02:22:01.852,preciso de ajuda ,1,0,0,1
927757,2023-11-05 02:22:01.852,atendimento ótimo ,0,0,1,0
928340,2023-11-05 02:22:01.852,ótimo atendimento ,0,0,1,0
919448,2023-11-05 02:22:01.852,pessimo atendimento que na vdd nem fui atendida pra resolver minha situação.,0,0,0,0
917947,2023-11-05 02:22:01.852,"não tão resolvendo o caso é muito simples o caso mas não estão resolvendo,  querem que eu acesse o APP só daqui a 5 dias mas não posso passa dessa tanto de dias sem tentar acessar o app",0,0,0,0
917905,2023-11-05 02:22:01.852,vcs demora demais pra responde e fazer um bom atendimento. e resolver. o peoblema,0,0,0,0
919928,2023-11-05 02:22:01.852,vocês poderiam ter um telefone pra contato caso agente precise ligar pra vocês ,0,0,0,0
915133,2023-11-05 02:22:01.852,"no início não gostei, mais no final Deu certo ",1,0,0,1
926614,2023-11-05 02:22:01.852,horrível ,0,0,0,0
787600,2023-11-05 02:22:01.852,"nunca consigo concluir o atendimento, a empresa nunca retorna quando solicitoo suporte ",0,0,0,0
927736,2023-11-05 02:22:01.852,ainda tenho dúvidas ,1,0,0,1
921649,2023-11-05 02:22:01.852,"Ótimo atendimento. Merece uma promoção! Abração, Tamires! ",0,0,0,0
927785,2023-11-05 02:22:01.852,legal,1,0,0,1
954566,2023-11-05 02:22:01.852,"muito bem o atendimentô,tiro minhas duvidas",2,0,0,2
942467,2023-11-05 02:22:01.852,"um demora imensa pra falar com atendente, tanto no chat quanto por ligação. Esperando parq que o problema seja resolvido, pq ainda nao foi(parece engraçado, mas estou correndo atras para pagar minha fatura).",0,0,0,0
940904,2023-11-05 02:22:01.852,não resolveu meu plobema ,0,0,0,0
928335,2023-11-05 02:22:01.852,atendimento foi rápido ,0,0,0,0
938914,2023-11-05 02:22:01.852,a desvantagem é q demora muito pra responder. ,0,0,0,0
935771,2023-11-05 02:22:01.852,"A demora foi tão grande pra me atender que eu desisti, o atendimento via chat é péssimo ",0,0,0,0
954654,2023-11-05 02:22:01.852,Quero pagar a fatura wue vence hoje nao estou conasguindo... pedi o codigo pelo o chat e nao apareceu. Não resolvi o problema. ,0,0,0,0
938313,2023-11-05 02:22:01.852,"muito tempo depois, resolveram responder ",2,0,0,2
866858,2023-11-05 02:22:01.852,me respondeu muito depois de eu ter mandado mensagem. ,2,0,0,2
938029,2023-11-05 02:22:01.852,quase 10h pra obter uma resposta,0,0,0,0
954995,2023-11-05 02:22:01.852,obrigado  por não aumentar meu limite ,2,0,0,2
954981,2023-11-05 02:22:01.852,ñ resolve meu plobema ,0,0,0,0
306402,2023-11-05 02:22:01.852,chat péssimo ,1,0,0,1
941137,2023-11-05 02:22:01.852,Atendimento demora demais ,0,0,0,0
955032,2023-11-05 02:22:01.852,vou ter q paga o valor da fatura mesmo tendo estornado pra conta o valor da compra,0,0,0,0
954914,2023-11-05 02:22:01.852,gostei muito do seu atendimento obrigada ,2,0,0,2
918577,2023-11-05 02:22:01.852,péssimo ,0,0,0,0
944599,2023-11-05 02:22:01.852,não consegui ajuda ,0,0,0,0
928483,2023-11-05 02:22:01.852,olha estou tentando receber meu cartão físico a mais de 10 dias e até agora não tive nenhum retorno sobre o procedimento de entrega pois nem pronto meu carros está ,0,0,0,0
928437,2023-11-05 02:22:01.852,excelente atendimento ,2,0,0,2
928650,2023-11-05 02:22:01.852,top demais ,0,0,0,0
928509,2023-11-05 02:22:01.852,muito educada e bastante atenciosa,2,0,0,2
920200,2023-11-05 02:22:01.852,satisfeita,1,0,0,1
928651,2023-11-05 02:22:01.852,atendimento rápido e claro ,0,0,0,0
928664,2023-11-05 02:22:01.852,atendemento pessimos,1,0,0,1
928672,2023-11-05 02:22:01.852,Obrigado pela atenção 🥰,2,0,0,2
928611,2023-11-05 02:22:01.852,"muito rapido, gostei",2,0,0,2
917011,2023-11-05 02:22:01.852,ótimo ,2,0,1,2
928723,2023-11-05 02:22:01.852,bom. 👏🏻,2,0,0,2
928725,2023-11-05 02:22:01.852,ótimo ,2,0,1,2
935987,2023-11-05 02:22:01.852,pessimo passei o dia todo tentando contato,0,0,0,0
948658,2023-11-05 02:22:01.852,não ajudaram em nada e ainda demoram a responder ,0,0,0,0
941315,2023-11-05 02:22:01.852,demorou muito pra uma resposta nada satisfatória ,0,0,0,0
926454,2023-11-05 02:22:01.852,infelizmente não fui atendida!,1,0,0,1
939826,2023-11-05 02:22:01.852,"passei o dia tentando atendimento, depois de mais de 7 horas esperando, mal me respondem e não resolve meu problema. s tenho o cartão é pra usar, e finalizam o atendimento sem resolver..",0,0,0,0
936064,2023-11-05 02:22:01.852,pecimo ,1,0,0,1
949268,2023-11-05 02:22:01.852,solucionado obrigado ,2,0,0,2
940723,2023-11-05 02:22:01.852,referente a minha fatura do mês de novembro Que fecha 04/11 e Entrei no App e sumiu está zerada ,1,0,0,1
926825,2023-11-05 02:22:01.852,a atendente Julideise foi extremamente prestativa,1,0,0,1
928330,2023-11-05 02:22:01.852,atendimento excelente ,2,0,0,2
928413,2023-11-05 02:22:01.852,N estou satisfeito com o cartão will n está suprindo minhas necessidades ,0,0,0,0
928339,2023-11-05 02:22:01.852,obrigado!!!,2,0,0,2
928407,2023-11-05 02:22:01.852,muito bom!,2,0,0,2
928527,2023-11-05 02:22:01.852,ótimo ,2,0,1,2
909485,2023-11-05 02:22:01.852,vcs são muito enrolados demora muito pra atender a gente é um descaso com o cliente ,0,0,0,0
928616,2023-11-05 02:22:01.852,muito ruim,2,0,0,2
955369,2023-11-07 02:21:37.987,ariel super gentil nota 10,1,0,0,1
967109,2023-11-07 02:21:37.987,no sistema da nubank se caso eu fizer uma compra de 12 parcelas e com um mês ou dois na frente Eu já quis dizer que tá essas 12 ou 10 parcelas restantes eles mesmo dão essa opção o sistema de vocês é meio antiquado não está aberta a novidades,0,0,0,0
915126,2023-11-07 02:21:37.987,bom atendimento ,2,0,0,2
964258,2023-11-07 02:21:37.987,muita demora qua do respondeu-me já estava dormindo ,0,0,0,0
955242,2023-11-07 02:21:37.987,"acho que os problemas são resolvidos, mas, a demora no atendimento é demasiado",0,0,0,0
773952,2023-10-28 02:45:11.249,péssimo atendimento ,0,0,0,0
797944,2023-11-03 02:20:59.224,"Me mandaram cancelar a compra com a loja, sendo que a loja sumiu, pois foi um golpe. quero que o cartão pare de enviar a cobrança pois nunca recebi o produto.",1,0,0,1
884678,2023-11-03 02:20:59.224,demora responder e não será limite,0,0,0,0
896147,2023-11-03 02:20:59.224,"péssimo, despreparados ",0,0,0,0
896411,2023-11-03 02:20:59.224,espetacular ,1,0,0,1
868877,2023-11-03 02:20:59.224,"atendimento muito rapido, paciente e muito educado, adorei parabéns ",2,0,0,2
896334,2023-11-03 02:20:59.224,"atendimeto pessimo , deixa muito a falto , precisan ter nais compromisso com os cliente ",0,0,0,0
896616,2023-11-03 02:20:59.224,foi feito um estorno do meu cartão só que o valor que eu paguei não foi liberado para minha conta entro como mais crédito no meu cartão ,0,0,0,0
896643,2023-11-03 02:20:59.224,ok,2,0,0,2
1101992,2023-11-12 02:21:41.372,Muita demora para ser respondido,0,0,0,0
1093843,2023-11-12 02:21:41.372,na,1,0,0,1
1101206,2023-11-12 02:21:41.372,demora demais pra responder ,0,0,0,0
1102756,2023-11-12 02:21:41.372,demorou um pouco mas depois q a atendente começou rapidinho resolveu,1,0,0,1
1061420,2023-11-12 02:21:41.372,estou com limite maís o cartão não está passando a compra ,1,0,0,1
1104478,2023-11-12 02:21:41.372,"vocês são uma piada, péssimo atendimento ",0,0,0,0
693211,2023-11-11 02:18:19.872,O código não vem não consegui abrir a conta ,0,0,0,0
1157691,2023-11-15 02:22:44.810,muito bom ,2,0,0,2
661407,2023-11-15 02:22:44.810,nojo ,1,0,0,1
1154411,2023-11-15 02:22:44.810,"fui super bem atendida, gostei.",0,0,0,0
1157976,2023-11-15 02:22:44.810,ate nunca mais ,1,0,0,1
1142413,2023-11-15 02:22:44.810,péssimo o atendimento ,0,0,0,0
1138523,2023-11-15 02:22:44.810,Quero cancelsr,1,0,0,1
1147299,2023-11-15 02:22:44.810,poderia ser mais rapido 😌,1,0,0,1
1156878,2023-11-15 02:22:44.810,atendimento maravilhoso ,0,0,0,0
1143393,2023-11-15 02:22:44.810,o assunto não foi resolvido ainda mas o atendimento foi bom ,2,0,0,2
1153730,2023-11-15 02:22:44.810,show de bola  perfeito ,1,0,0,1
1231045,2023-11-20 02:18:51.363,o will e bom mais sempre quando e meia noite sempre tem que fica sem sistema i e um ano pra volta a fazer o pix,0,0,0,0
1230992,2023-11-20 02:18:51.363,eu gostei do atendimento ,0,0,0,0
1136917,2023-11-15 02:22:44.810,péssimo ,0,0,0,0
1140460,2023-11-15 02:22:44.810,ótimo ,2,0,1,2
1122000,2023-11-15 02:22:44.810,demora de mais e quando entraram eu nem vi,0,0,0,0
1140504,2023-11-15 02:22:44.810,atendimento ok,0,0,0,0
1126064,2023-11-15 02:22:44.810,"5 horas para ser atendido, total descaso com o cliente.",0,0,0,0
1125769,2023-11-15 02:22:44.810,"mandei msg cedo, fui ser respondida quase meia noite",1,0,0,1
1230965,2023-11-20 02:18:51.363,me atederam muito bem obgd eu amo o will,2,0,0,2
1230958,2023-11-20 02:18:51.363,não resolveu ,1,0,0,1
1107312,2023-11-12 02:21:41.372,excelente ,2,0,0,2
1107311,2023-11-12 02:21:41.372,sempre com problema em fazer pix,1,0,0,1
858043,2023-11-02 02:17:00.982,"gostei mundo de como fui atendida, obrigada pela gentileza.",2,0,0,2
850253,2023-11-02 02:17:00.982,ótimo atendimento ,0,0,1,0
816815,2023-11-02 02:17:00.982,muito bom ,2,0,0,2
832056,2023-11-02 02:17:00.982,muito bom,2,0,0,2
877214,2023-11-02 02:17:00.982,"aguardo o cartão, gostei do atendimento ",0,0,0,0
863763,2023-11-02 02:17:00.982,o atendimento foi muito bom obrigado ,2,0,0,2
861655,2023-11-02 02:17:00.982,falaram que a encomenda foi cancelada e debitado o valor da compra e não consegui resgatar o valor cobrado ,1,0,0,1
877342,2023-11-02 02:17:00.982,ótimo ,2,0,1,2
861154,2023-11-02 02:17:00.982,preciso de conversar com alguém ,0,0,0,0
872284,2023-11-02 02:17:00.982,"meu cartao nunca chega, nunca resolve ",1,0,0,1
877385,2023-11-02 02:17:00.982,não quero falar com robô,1,0,0,1
857185,2023-11-02 02:17:00.982,"Will tem o pior atendimento que já vi, já estou há mais de 3 dias tentando resolver e ninguém nem me atende, e quando resolve atender ñ já ñ vejo, e quando vejo já tá encerrada a conversa ",0,0,0,0
877395,2023-11-02 02:17:00.982,não aumentou nd e só faz enrolar...,1,0,0,1
1140890,2023-11-15 02:22:44.810,Deus abençoe a todos,0,0,0,0
1129855,2023-11-15 02:22:44.810,demora pra atender ,0,0,0,0
1140513,2023-11-15 02:22:44.810,bom ,2,0,0,2
1140997,2023-11-15 02:22:44.810,"muito bom, obrigada ",2,0,0,2
1141048,2023-11-15 02:22:44.810,muito obrigado ,2,0,0,2
1141074,2023-11-15 02:22:44.810,assunto resolvido rapdo ,2,0,0,2
1141051,2023-11-15 02:22:44.810,deus abençoe seu dia ,2,0,0,2
1139014,2023-11-15 02:22:44.810,queria um cartão de crédito ,1,0,0,1
1115091,2023-11-15 02:22:44.810,Lentidão na resolução dos problemas,1,0,0,1
1123050,2023-11-15 02:22:44.810,otima,1,0,0,1
1106362,2023-11-15 02:22:44.810,não foi resolvido meu problema ,2,0,0,2
1123461,2023-11-15 02:22:44.810,"o atendimento é muito demorado, e isso está me causando muito transtorno, pois não posso ficar esperando no chat horas e horas e não chega notificacão fora do app de novas mensagens do atendimento, assim fica difícil me comunicar com um atendente. Desde domingo estou tentando e até agora minha situação não foi resolvida.",0,0,0,0
1123335,2023-11-15 02:22:44.810,"Atendimento foi bem específico, muito bem explicado ",2,0,0,2
1136268,2023-11-15 02:22:44.810,😡😡😡,1,0,0,1
1138829,2023-11-15 02:22:44.810,muito explicado. ,2,0,0,2
1138879,2023-11-15 02:22:44.810,quero meu cartao,1,0,0,1
1065519,2023-11-15 02:22:44.810,preciso de correção no meu nome ,1,0,0,1
1138873,2023-11-15 02:22:44.810,ótimo atendimento ,0,0,1,0
995888,2023-11-15 02:22:44.810,preciso de correção no meu nome,1,0,0,1
1081405,2023-11-15 02:22:44.810,chat demora muito para dar retorno ,1,0,0,1
1138938,2023-11-15 02:22:44.810,não resolveu meus problema,0,0,0,0
1137856,2023-11-15 02:22:44.810,passei más de 1 horas querendo revolver o meu problema e não foi revolvido mim Desculpe isso não pode acontecer!,0,0,0,0
1136002,2023-11-15 02:22:44.810,"Obrigada pela atenção, e resolução da problemática!vc está de parabéns pelo seu profissionalismo!",2,0,0,2
1138640,2023-11-15 02:22:44.810,"esa ai foi melhor atendente  , vcs precisam demais atendente como essa a vcs iriam ser melhores ",0,0,0,0
1291927,2023-11-23 02:17:13.611,estou decepcionado ,0,0,0,0
819537,2023-10-30 02:21:17.539,descepcionada por esse cartão ainda não ter chegado no meu endereço ,1,0,0,1
1068198,2023-11-11 02:18:19.872,"ate que enfim consegui comversar , poderiam deixar o chat aberto por mais tempo !!",0,0,0,0
1054204,2023-11-11 02:18:19.872,Péssimo atendimento meu problema não foi resolvido eu entrarei com uma ação no Procon contra vocês não vou ficar no prejuízo pois eu paguei a fatura e vocês não liberaram meu crédito de 700$,0,0,0,0
1019409,2023-11-11 02:18:19.872,"Obrigada, estou satisfeito",2,0,0,2
1084767,2023-11-11 02:18:19.872,não esta me atendendo o cliente ,1,0,0,1
1074592,2023-11-11 02:18:19.872,"péssimo atendimento, má vontade, os atendentes encerram o atendimento na cara do cliente ",0,0,0,0
1080690,2023-11-11 02:18:19.872,"Ótimo atendimento, obrigada ❤️",2,0,0,2
1049605,2023-11-11 02:18:19.872,vcs são muito lento pra responder ,0,0,0,0
1068411,2023-11-11 02:18:19.872,Não Tou Gostando Muito De ter O Cartão Will Demora Muito Pra Aumentar O Limite Do meu Cartão de crédito ,2,0,0,2
1051923,2023-11-11 02:18:19.872,atendimento pessimo fiquei horas pra ser atendida e me respondem de noite quando ja estava dormindo isso pela 3 x seguida ,0,0,0,0
463600,2023-11-11 02:18:19.872,excelente,2,0,0,2
1078437,2023-11-11 02:18:19.872,muito demorado,1,0,0,1
1081136,2023-11-11 02:18:19.872,tem que melhorar porque demora pra atender,0,0,0,0
1060444,2023-11-11 02:18:19.872,Desde de ontem contestando uma compra que eu não diz é não resolveram,0,0,0,0
673662,2023-11-11 02:18:19.872,ótimo atendimento  ,0,0,1,0
922699,2023-11-11 02:18:19.872,atendimento horrível ,0,0,0,0
1076852,2023-11-11 02:18:19.872,péssimo 5 horas e não obtive atendimento ,0,0,0,0
1082828,2023-11-11 02:18:19.872,esyou ha mais de uma hora e nada de atendimento ,0,0,0,0
1085650,2023-11-11 02:18:19.872,"gostei muito, mim ajudou certinho, otimo atentimento ",1,0,0,1
1074259,2023-11-11 02:18:19.872,que dia vai cancelar esse cartão e a conta on line? ,0,0,0,0
1190059,2023-11-18 02:17:25.204,"não foi resolvido, e ainda vou ter que esperar algo que é meu, a Will já foi melhor ",2,0,0,2
915228,2023-11-04 02:18:45.319,"me ajudou muito, pode dá aumento! 😀",2,0,0,2
914519,2023-11-04 02:18:45.319,"atendimento horrivel, fui roubado e o banco nao ajuda em nada. ",0,0,0,0
919705,2023-11-04 02:18:45.319,muito bom ,2,0,0,2
916727,2023-11-04 02:18:45.319,allex foi um pouco arrogante em suas respostas ,0,0,0,0
891519,2023-11-02 02:17:00.982,atendimento Excelente😍,2,0,0,2
882470,2023-11-02 02:17:00.982,demoraram muito pra responder e não tiraram minha dúvida ,2,0,0,2
800393,2023-11-02 02:17:00.982,"tem mais de 4 meses que fiz o pedido do meu cartão e nada de chegar,só pedindo pra atualizar endereço ",1,0,0,1
891187,2023-11-02 02:17:00.982,"Educada, prestativa e esclarecedora ",1,0,0,1
890780,2023-11-02 02:17:00.982,"ótimo atendimento, obgd",0,0,1,0
883862,2023-11-02 02:17:00.982,Demora muito o atendimento,0,0,0,0
861750,2023-11-02 02:17:00.982,gostaria de antecipar as parcelas de umas comprar e nao tem como entao nao resolveu meu problema ,1,0,0,1
1226975,2023-11-20 02:18:51.363,Meu limite tá errado,1,0,0,1
1234622,2023-11-20 02:18:51.363,pessimo atendimento,0,0,0,0
1228555,2023-11-20 02:18:51.363,quero encerra ah conta todu ate oh cartão ,1,0,0,1
1234682,2023-11-20 02:18:51.363,muito bom,2,0,0,2
1233750,2023-11-20 02:18:51.363,"esperei um pouco,mais fui bem atendido ",0,0,0,0
1233236,2023-11-20 02:18:51.363,amei o atendimento recomendo sempre!,0,0,0,0
1232352,2023-11-20 02:18:51.363," atendimento muito bom, ninguem ainda tinha resolvido meu problema e Maria arrasou, resolveu rapidinho e olha q to mais de uma semana tentando ",2,0,0,2
1233964,2023-11-20 02:18:51.363,pessimo atendimento,0,0,0,0
1120496,2023-11-15 02:22:44.810,"Karina e Edvaldo me atenderam com excelência e educação, uns dos melhores atendimento que já tive online ",0,0,0,0
1126668,2023-11-15 02:22:44.810,O atendimento foi ótimo.,0,0,1,0
1138013,2023-11-15 02:22:44.810,foi bom,2,0,0,2
1116208,2023-11-15 02:22:44.810,nao me ajudou muito a solucionar meu problema.,0,0,0,0
1138498,2023-11-15 02:22:44.810,"nao me atenderam, passei 3 horas aguardando",0,0,0,0
1136772,2023-11-15 02:22:44.810,Péssimo! Impossível esperar até ser atendido e esperar fora do app não vem nenhuma notificação para poder resolver os assuntos.,0,0,0,0
1139300,2023-11-15 02:22:44.810,atendimento rápido ,0,0,0,0
1138995,2023-11-15 02:22:44.810,me manda no e-mail estou precisando muito ,0,0,0,0
748749,2023-10-26 02:17:17.590,Muito bom ,2,0,0,2
740683,2023-10-26 02:17:17.590,demorou tanto que fiquei sem bateria assim que recarreguei o celular fui olhar as mensagens já tinham sido encerrada,1,0,0,1
746738,2023-10-26 02:17:17.590,"Muito bom, resolveu meu problema muito rápido",2,0,0,2
748872,2023-10-26 02:17:17.590,"Boa Noite! gostei muito do atendimento da Helena,foi educada e conseguiu me explicar bem e me ajudar a entender melhor minha dúvida sobre minha conta. 💛",2,0,0,2
748796,2023-10-26 02:17:17.590,parabéns pelo atendimento ☺️,0,0,0,0
748827,2023-10-26 02:17:17.590,ótimo atendimento ,0,0,1,0
718732,2023-10-26 02:17:17.590,"demorou muito pra fala comigo, nao gostei ",0,0,0,0
749105,2023-10-26 02:17:17.590,acredite e lute para conseguir seus objetivos. obrigada pela atenção ❤️,2,0,0,2
749109,2023-10-26 02:17:17.590,ótimo ,2,0,1,2
580122,2023-10-26 02:17:17.590,quero cancelar uma compra que eu nak fiz,0,0,0,0
749111,2023-10-26 02:17:17.590,bom ,2,0,0,2
749157,2023-10-26 02:17:17.590,esse wil é muito bom,2,0,0,2
733903,2023-10-26 02:17:17.590,péssimo o atendimento ,0,0,0,0
728669,2023-10-26 02:17:17.590,"Se vocês ao menos atendessem, ficaria mais fácil de resolver,  NOTA ZERO EM ATENDIMENTO!!!",0,0,0,0
1227987,2023-11-20 02:18:51.363,Mudei a data do meu cartão que era dia 20 para dia 25 e já paguei esse mês e que que eu pague novamente ,1,0,0,1
1226654,2023-11-20 02:18:51.363,atendimento execelente ,0,0,0,0
1075141,2023-11-20 02:18:51.363,vocês demoram demais a atender ,0,0,0,0
1216195,2023-11-20 02:18:51.363,agradeço o contato muito obrigado pela atenção! ,2,0,0,2
1229879,2023-11-20 02:18:51.363,foi otimo,1,0,0,1
1229369,2023-11-20 02:18:51.363,funcionária exemplar de um excelentíssimo atendimento. ,0,0,0,0
1041401,2023-11-09 02:16:18.707,ok,2,0,0,2
1035543,2023-11-09 02:16:18.707,preciso falar com vcs,0,0,0,0
994600,2023-11-09 02:16:18.707,por conta da demora tive que volta pro trabalho e não deu tempo finalizar a conversa ,0,0,0,0
1014548,2023-11-09 02:16:18.707,demorou muito ,2,0,0,2
1041216,2023-11-09 02:16:18.707,ótimo atendimento ,0,0,1,0
1007636,2023-11-09 02:16:18.707,eu preciso de ajuda,0,0,0,0
996228,2023-11-09 02:16:18.707,atendimento muito demorado ,0,0,0,0
1022443,2023-11-09 02:16:18.707,Recebi a atenção que precisei. ,2,0,0,2
1041400,2023-11-09 02:16:18.707,foi excelente ,2,0,0,2
996157,2023-11-09 02:16:18.707,péssimo atendimento ,0,0,0,0
1036709,2023-11-09 02:16:18.707,não consegui resolver,0,0,0,0
976070,2023-11-09 02:16:18.707,sistema de atendimento muito arcaico ,2,0,0,2
1004841,2023-11-09 02:16:18.707,único que nao sumiu no meio do atendimento! muito bom!,0,0,0,0
1041614,2023-11-09 02:16:18.707,ótimo atendimento ,0,0,1,0
1035749,2023-11-09 02:16:18.707,ninguém atendeu,0,0,0,0
1041636,2023-11-09 02:16:18.707,amei a disponibilidade de vcs grata,0,0,0,0
1040761,2023-11-09 02:16:18.707,fica só enrolando e não atende nunca ,1,0,0,1
1041640,2023-11-09 02:16:18.707,muito bom,2,0,0,2
1037898,2023-11-09 02:16:18.707,MUITA DEMORA,0,0,0,0
966907,2023-11-09 02:16:18.707,Nunca resolve o meu problema é preciso urgentemente pois está gerando multa ,0,0,0,0
